ucc,provenance_class,in_published_ce,in_concordance,published_title,concordance_title,elis,dmi_node,ce_source
610220,DIRECT_CONCORDANCE_UCC,true,true,Other photographic supplies,Other Photographic Supplies,RD011,RECREATION,D
610230,DIRECT_CONCORDANCE_UCC,true,true,Photographic equipment,Photographic Equipment,RD012,RECREATION,I
610310,DIRECT_CONCORDANCE_UCC,true,true,Pet food,Pet Food,RB011,RECREATION,D
610320,DIRECT_CONCORDANCE_UCC,true,true,"Pet purchase, supplies, and medicine",Pet-Purchase/Supplies/Medicine,RB012,RECREATION,I
610900,PUBLISHED_CE_UCC,true,false,Recreation expenses on out of town trips,,,,
610901,DIRECT_CONCORDANCE_UCC,true,true,Fireworks,Fireworks,RE090,RECREATION,D
610902,DIRECT_CONCORDANCE_UCC,true,true,Souvenirs,Souvenirs,RE090,RECREATION,D
610903,DIRECT_CONCORDANCE_UCC,true,true,Visual goods,Visual Goods,RE090,RECREATION,D
620111,DIRECT_CONCORDANCE_UCC,true,true,"Social, recreation, and health club memberships",Social/Recre/Civic Club Membrshp,RF011,RECREATION,I
620112,DIRECT_CONCORDANCE_UCC,true,true,Credit card memberships,Credit Card Memberships,GD051,OTHER_GOODS_SERVICES,I
620113,PUBLISHED_CE_UCC,true,false,Automobile service clubs,,,,
620114,DIRECT_CONCORDANCE_UCC,true,true,Automobile service clubs and GPS services,Auto Service Clubs/Gps Services,TF032,TRANSPORT_SERVICES,I
620115,DIRECT_CONCORDANCE_UCC,true,true,Shopping club membership fees,Shopping Club Memb Fees,RF011,RECREATION,I
620121,DIRECT_CONCORDANCE_UCC,true,true,Fees for participant sports,Fees For Participant Sports,RF011,RECREATION,D
620122,DIRECT_CONCORDANCE_UCC,true,true,Participant sports on out of town trips,Partic. Sports Out-Of-Town Tri,RF011,RECREATION,I
620211,PUBLISHED_CE_UCC,true,false,"Movie, theater, amusement parks, and other",,,,
620212,DIRECT_CONCORDANCE_UCC,true,true,Movie and other admissions on out of town trips,"Movie, Oth Adm. Out-Of-Town",RF021,RECREATION,I
620213,DIRECT_CONCORDANCE_UCC,true,true,"Plays, theater, operas, and concerts",Tkts To Play/Theatr/Opera/Concert,RF021,RECREATION,I
620214,PUBLISHED_CE_UCC,true,false,"Movies, parks, museums",,,,
620215,DIRECT_CONCORDANCE_UCC,true,true,Tickets to movies,Tickets To Movies,RF021,RECREATION,I
620216,DIRECT_CONCORDANCE_UCC,true,true,Tickets to parks or museums,Tkts To Parks Or Museums,RF021,RECREATION,I
620221,DIRECT_CONCORDANCE_UCC,true,true,Admission to sporting events,Admission To Sporting Events,RF022,RECREATION,I
620222,DIRECT_CONCORDANCE_UCC,true,true,Admission to sports events on out of town trips,Adm To Sprts Events Out-Of-Tow,RF022,RECREATION,I
620310,DIRECT_CONCORDANCE_UCC,true,true,Fees for recreational lessons,Fees For Recreational Lessons,RF031,RECREATION,I
620320,DIRECT_CONCORDANCE_UCC,true,true,Photographer fees,Photographer Fees,RD021,RECREATION,I
620330,DIRECT_CONCORDANCE_UCC,true,true,Photo processing,Film Processing,RD022,RECREATION,I
620410,DIRECT_CONCORDANCE_UCC,true,true,Pet services,Pet Services,RB021,RECREATION,I
620420,DIRECT_CONCORDANCE_UCC,true,true,Vet services,Vet Services,RB022,RECREATION,D
620510,CPI_ADJUSTED_PUMD_UCC,false,true,,Admissions Misc,RF021,RECREATION,D
620610,CPI_ADJUSTED_PUMD_UCC,false,true,,Misc. Entertainment Services,RF090,RECREATION,D
620710,CPI_ADJUSTED_PUMD_UCC,false,true,,Camp Fees,RF090,RECREATION,D
620810,CPI_ADJUSTED_PUMD_UCC,false,true,,Ren/Rep Sp/Phot/Equp/Passp,RF090,RECREATION,D
620903,DIRECT_CONCORDANCE_UCC,true,true,Other entertainment services on out of town trips,"Oth Ent Serv, Out-Of-Town Trip",RF090,RECREATION,I
620904,DIRECT_CONCORDANCE_UCC,true,true,Rental and repair of musical instruments,Rent/Rep Music Instruments,RE090,RECREATION,I
620905,DIRECT_CONCORDANCE_UCC,true,true,Repair and rental of photographic equipment,Rent/Rep Photo Equip,RD090,RECREATION,I
620906,DIRECT_CONCORDANCE_UCC,true,true,Rental of boats,Rental Of Boat,RC090,RECREATION,I
620908,DIRECT_CONCORDANCE_UCC,true,true,Rental and repair of miscellaneous sports equipment,Rent/Repair Of Misc Sports Equ,RC090,RECREATION,I
620909,DIRECT_CONCORDANCE_UCC,true,true,Rental of campers on out of town trips,Rental Camper On Trips,TA090,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,I
620910,DIRECT_CONCORDANCE_UCC,true,true,Rental of boats and trailers,Rental of Boats and Trailers,RC090;TA090,,I
620912,DIRECT_CONCORDANCE_UCC,true,true,"Rental of video cassettes, tapes, films, and discs",Rntl Video Cass/Tapes/Discs/Films,RA042,RECREATION,D
620913,DIRECT_CONCORDANCE_UCC,true,true,Pinball and electronic video games,Pinball/Electronic Video Games,RF090,RECREATION,D
620915,CPI_ADJUSTED_PUMD_UCC,false,true,,Sport Veh Rental,RF090,RECREATION,D
620916,PUBLISHED_CE_UCC,true,false,Rental of computer and video game hardware and software,,,,
620917,DIRECT_CONCORDANCE_UCC,true,true,Rental of video hardware/accessories,Rental Of Video Hardwr/Accessor,RE090,RECREATION,I
620918,DIRECT_CONCORDANCE_UCC,true,true,Rental of video software,Rental Of Video Software,RA042,RECREATION,I
620919,DIRECT_CONCORDANCE_UCC,true,true,Rental of other vehicles on out of town trips,Rental Other Vehicles On Trips,TA090,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,I
620921,DIRECT_CONCORDANCE_UCC,true,true,Rental of motorized campers,Rental Of Motor Home,TA090,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,I
620922,DIRECT_CONCORDANCE_UCC,true,true,Rental of other recreational vehicles,Rental Of Other Rvs,TA090,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,I
620924,DIRECT_CONCORDANCE_UCC,true,true,"Rental of RVs, campers, and other vehicles","Rental RVs, Camper, Other Vehicle",TA090,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,I
620925,PUBLISHED_CE_UCC,true,false,Miscellaneous fees,,,,
620926,PUBLISHED_CE_UCC,true,false,Lotteries and pari-mutuel losses,,,,
620930,DIRECT_CONCORDANCE_UCC,true,true,Online gaming services,Online Gaming Services,RF011,RECREATION,D
630110,DIRECT_CONCORDANCE_UCC,true,true,Cigarettes,Cigarettes,GA011,OTHER_GOODS_SERVICES,I
630210,DIRECT_CONCORDANCE_UCC,true,true,Other tobacco products,Other Tobacco Products,GA021,OTHER_GOODS_SERVICES,I
630220,DIRECT_CONCORDANCE_UCC,true,true,Smoking accessories,Smoking Accessories,GA090,OTHER_GOODS_SERVICES,D
630900,PUBLISHED_CE_UCC,true,false,Marijuana,,,,
640110,PUBLISHED_CE_UCC,true,false,Haircare products,,,,
640119,DIRECT_CONCORDANCE_UCC,true,true,Products for the hair,Products For The Hair,GB011,OTHER_GOODS_SERVICES,D
640120,PUBLISHED_CE_UCC,true,false,Nonelectric articles for hair,,,,
640130,DIRECT_CONCORDANCE_UCC,true,true,Wigs and hairpieces,Wigs And Hairpieces,GB090,OTHER_GOODS_SERVICES,I
640210,PUBLISHED_CE_UCC,true,false,Oral hygiene products and articles,,,,
640219,DIRECT_CONCORDANCE_UCC,true,true,Nonelectric dental and shaving products,Nonelectric Dental And Shaving Pr,GB012,OTHER_GOODS_SERVICES,D
640220,PUBLISHED_CE_UCC,true,false,Shaving needs,,,,
640310,DIRECT_CONCORDANCE_UCC,true,true,"Cosmetics, perfume, and bath preparations","Cosmetics, Perfume, Bath Prep",GB021,OTHER_GOODS_SERVICES,D
640410,DIRECT_CONCORDANCE_UCC,true,true,"Deodorants, feminine hygiene, and miscellaneous personal care","Deod,Fem Hyg, Misc. Pers. Care",GB013,OTHER_GOODS_SERVICES,D
640420,DIRECT_CONCORDANCE_UCC,true,true,Electric personal care appliances,Electric Personal Care Appliances,GB014,OTHER_GOODS_SERVICES,I
640430,DIRECT_CONCORDANCE_UCC,true,true,Adult diapers,Adult Diapers,GB013,OTHER_GOODS_SERVICES,D
650310,DIRECT_CONCORDANCE_UCC,true,true,Personal care services,Pers. Care Serv.,GC011,OTHER_GOODS_SERVICES,I
650900,DIRECT_CONCORDANCE_UCC,true,true,Repair of personal care appliances,Repair Of Pers. Care App.,GB090,OTHER_GOODS_SERVICES,D
660000,PUBLISHED_CE_UCC,true,false,"School supplies, etc., unspecified",,,,
660001,DIRECT_CONCORDANCE_UCC,true,true,"Educational books, supplies, and other expenditures",Educational Books/Supl/Oth Exp,EA011;EA012;EA090;EB090,EDUCATION_COMMUNICATION,I
660110,PUBLISHED_CE_UCC,true,false,"School books, supplies, equipment for college",,,,
660115,PUBLISHED_CE_UCC,true,false,School books for college,,,,
660210,PUBLISHED_CE_UCC,true,false,"School books, supplies, equipment for elementary, high school",,,,
660215,PUBLISHED_CE_UCC,true,false,School books for elementary and high schools,,,,
660310,PUBLISHED_CE_UCC,true,false,Encyclopedias and other sets of reference books,,,,
660410,PUBLISHED_CE_UCC,true,false,"School books, supplies, equipment for vocational and technical schools",,,,
660415,PUBLISHED_CE_UCC,true,false,School books for vocational and technical schools,,,,
660901,PUBLISHED_CE_UCC,true,false,"School books, supplies, equipment for day care, nursery",,,,
660902,PUBLISHED_CE_UCC,true,false,"School books, supplies, equipment for other schools",,,,
660903,PUBLISHED_CE_UCC,true,false,School books for day cares and nurseries,,,,
660905,PUBLISHED_CE_UCC,true,false,School books for other schools,,,,
660906,PUBLISHED_CE_UCC,true,false,School supplies and equipment,,,,
670110,DIRECT_CONCORDANCE_UCC,true,true,College tuition,College Tuition,EB011,EDUCATION_COMMUNICATION,I
670210,DIRECT_CONCORDANCE_UCC,true,true,Elementary and high school tuition,Elem./H.S. Tuition,EB021,EDUCATION_COMMUNICATION,I
670310,PUBLISHED_CE_UCC,true,false,"Day care centers, nurseries, and preschools",,,,
670320,DIRECT_CONCORDANCE_UCC,true,true,"Babysitting, childcare, daycare, preschool",Babysit/Chldcare/Daycare/Prsch,EB031,EDUCATION_COMMUNICATION,I
670410,DIRECT_CONCORDANCE_UCC,true,true,Vocational and technical school tuition,Voc/ Tech School Tuition,EB041,EDUCATION_COMMUNICATION,I
670901,PUBLISHED_CE_UCC,true,false,Other schools' tuition,,,,
670902,PUBLISHED_CE_UCC,true,false,Other school expenses including rentals,,,,
670903,DIRECT_CONCORDANCE_UCC,true,true,Test preparation and tutoring services,Test Prep/Tutoring Services,EB090,EDUCATION_COMMUNICATION,I
671000,PUBLISHED_CE_UCC,true,false,Prepaid tuition,,,,
680110,DIRECT_CONCORDANCE_UCC,true,true,Legal fees,Legal Fees,GD011,OTHER_GOODS_SERVICES,I
680140,DIRECT_CONCORDANCE_UCC,true,true,Funeral expenses,Funeral Expense,GD021,OTHER_GOODS_SERVICES,I
680210,DIRECT_CONCORDANCE_UCC,true,true,Safe deposit box rental,Safe Deposit Box Rental,GD051,OTHER_GOODS_SERVICES,I
680220,DIRECT_CONCORDANCE_UCC,true,true,"Checking accounts, other bank service charges",Check Accts / Oth Bank Serv Chgs,GD051,OTHER_GOODS_SERVICES,I
680310,PUBLISHED_CE_UCC,true,false,Live entertainment for catered affairs,,,,
680320,DIRECT_CONCORDANCE_UCC,true,true,Rental of party supplies for catered affairs,Rental Of Party Supp Cat Affairs,FV051,FOOD,I
680901,DIRECT_CONCORDANCE_UCC,true,true,"Cemetery lots, vaults, and maintenance fees","Cemetery Lots,Vaults,Maint Fees",GD021,OTHER_GOODS_SERVICES,I
680902,DIRECT_CONCORDANCE_UCC,true,true,Accounting fees,Accounting Fees,GD052,OTHER_GOODS_SERVICES,I
680903,DIRECT_CONCORDANCE_UCC,true,true,Miscellaneous personal services,Misc. Pers. Services,GD090,OTHER_GOODS_SERVICES,D
680904,DIRECT_CONCORDANCE_UCC,true,true,Dating services,Dating Services,GD090,OTHER_GOODS_SERVICES,I
680905,DIRECT_CONCORDANCE_UCC,true,true,Vacation clubs,Vacation Clubs,RF011,RECREATION,I
690111,DIRECT_CONCORDANCE_UCC,true,true,Computers and computer hardware for nonbusiness use,Compter/Compter Hrdwar N-Bus Use,EE011,EDUCATION_COMMUNICATION,I
690112,PUBLISHED_CE_UCC,true,false,Computer software and accessories for nonbusiness use,,,,
690113,DIRECT_CONCORDANCE_UCC,true,true,Repair of computer systems for nonbusiness use,"Repair-Cmptr,Cmptr Sys N-B",EE090,EDUCATION_COMMUNICATION,I
690114,DIRECT_CONCORDANCE_UCC,true,true,Computer information services (internet),Computer Information Services,EE031,EDUCATION_COMMUNICATION,I
690115,PUBLISHED_CE_UCC,true,false,Personal digital assistants,,,,
690116,DIRECT_CONCORDANCE_UCC,true,true,Internet services away from home,Internet Services Away From Home,EE031,EDUCATION_COMMUNICATION,I
690117,DIRECT_CONCORDANCE_UCC,true,true,Portable memory,Portable Memory,EE021,EDUCATION_COMMUNICATION,I
690118,DIRECT_CONCORDANCE_UCC,true,true,Digital book readers,Digital Book Readers,EE011,EDUCATION_COMMUNICATION,I
690119,DIRECT_CONCORDANCE_UCC,true,true,Computer software,Computer Software,EE021,EDUCATION_COMMUNICATION,I
690120,DIRECT_CONCORDANCE_UCC,true,true,Computer accessories,Computer Accessories,EE011,EDUCATION_COMMUNICATION,D
690210,PUBLISHED_CE_UCC,true,false,Telephone answering devices,,,,
690230,DIRECT_CONCORDANCE_UCC,true,true,Business equipment for home use,Typwrits/Oth Off Mach Non-Bus Use,EE042,EDUCATION_COMMUNICATION,I
690241,PUBLISHED_CE_UCC,true,false,Smoke alarms (renter),,,,
690242,PUBLISHED_CE_UCC,true,false,Smoke alarms (owned home),,,,
690243,PUBLISHED_CE_UCC,true,false,Smoke alarms (owned vacation),,,,
690244,DIRECT_CONCORDANCE_UCC,true,true,Other household appliances (renter),Oth Hh Appl Rntr,HK023,HOUSEHOLD_FURNISHINGS_OPERATIONS,I
690245,DIRECT_CONCORDANCE_UCC,true,true,Other household appliances (owned home),Oth Hh Appl Ownd,HK023,HOUSEHOLD_FURNISHINGS_OPERATIONS,I
690310,DIRECT_CONCORDANCE_UCC,true,true,Installation of computers,Installation For Computers,EE011,EDUCATION_COMMUNICATION,I
690320,DIRECT_CONCORDANCE_UCC,true,true,Installation of televisions,Installation For Tvs,RA011,RECREATION,I
690330,DIRECT_CONCORDANCE_UCC,true,true,Installation of satellite television equipment,Installation Satellite Tv Equip,RA031,RECREATION,I
690340,DIRECT_CONCORDANCE_UCC,true,true,Installation of sound systems,Installation Of Sound Systems,RA051,RECREATION,I
690350,DIRECT_CONCORDANCE_UCC,true,true,Installation of other video equipment or sound systems,Install Of Other Video/Sound Syst,RA031,RECREATION,I
700110,PUBLISHED_CE_UCC,true,false,"Life, endowment, annuity, and other personal insurance",,,,
710110,PUBLISHED_CE_UCC,true,false,Finance charges excluding mortgage and vehicle,,,,
790420,DIRECT_CONCORDANCE_UCC,true,true,"Alcoholic beverages at restaurants, taverns",Alcohol At Restaurants Etc,FX011,ALCOHOLIC_BEVERAGES,D
790430,PUBLISHED_CE_UCC,true,false,School lunches,,,,
790600,PUBLISHED_CE_UCC,true,false,Expenses for other properties,,,,
790610,PUBLISHED_CE_UCC,true,false,"Contractors labor and materials, supplies CU obtained, appliances provided by contractor, and other property",,,,
790611,PUBLISHED_CE_UCC,true,false,"Dishwasher, disposal, and range hood capital improvement (other property)",,,,
790620,PUBLISHED_CE_UCC,true,false,Management services and improvements of other properties,,,,
790630,PUBLISHED_CE_UCC,true,false,Special assessments (other property),,,,
790640,PUBLISHED_CE_UCC,true,false,"Property management, security, parking (other property)",,,,
790690,PUBLISHED_CE_UCC,true,false,Construction materials for jobs not started,,,,
790710,PUBLISHED_CE_UCC,true,false,Purchase price of property (other property),,,,
790730,PUBLISHED_CE_UCC,true,false,Closing costs purchase of property (other property),,,,
790810,PUBLISHED_CE_UCC,true,false,Sale price of property or trade-in amount (other property),,,,
790830,PUBLISHED_CE_UCC,true,false,Total expenses in sale of property (other property),,,,
790910,PUBLISHED_CE_UCC,true,false,Special lump sum mortgage payments (other property),,,,
790915,PUBLISHED_CE_UCC,true,false,Late fee mortgage pay (other),,,,
790920,PUBLISHED_CE_UCC,true,false,Reduction of mortgage principal (other property),,,,
790930,PUBLISHED_CE_UCC,true,false,Original loan amount (mortgage obtained during interview quarter) (other property),,,,
790940,PUBLISHED_CE_UCC,true,false,"Reduction mortgage principal, home equity loan (other property)",,,,
790950,PUBLISHED_CE_UCC,true,false,"Original loan amount, home equity loan (loan obtained during interview quarter) (other property)",,,,
800111,PUBLISHED_CE_UCC,true,false,Alimony expenditures,,,,
800121,PUBLISHED_CE_UCC,true,false,Child support expenditures,,,,
800700,DIRECT_CONCORDANCE_UCC,true,true,Meals as pay,Meals As Pay,FV051,FOOD,I
800710,DIRECT_CONCORDANCE_UCC,true,true,Rent as pay,Rent As Pay,HA011,SHELTER,I
800721,PUBLISHED_CE_UCC,true,false,Estimated market value of owned home,,,,
800804,PUBLISHED_CE_UCC,true,false,Support for college students,,,,
800811,PUBLISHED_CE_UCC,true,false,"Gift to non-CU members of stocks, bonds, and mutual funds",,,,
800821,PUBLISHED_CE_UCC,true,false,Cash contributions to charities and other organizations,,,,
800831,PUBLISHED_CE_UCC,true,false,Cash contributions to churches and other religious organizations,,,,
800841,PUBLISHED_CE_UCC,true,false,Cash contribution to educational institutions,,,,
800851,PUBLISHED_CE_UCC,true,false,Cash contribution to political organizations,,,,
800861,PUBLISHED_CE_UCC,true,false,Other cash gifts,,,,
800910,PUBLISHED_CE_UCC,true,false,Deductions for government retirement,,,,
800920,PUBLISHED_CE_UCC,true,false,Deductions for railroad retirement,,,,
800931,PUBLISHED_CE_UCC,true,false,Deductions for private pensions,,,,
800932,PUBLISHED_CE_UCC,true,false,Non-payroll deposit to retirement plans,,,,
800940,PUBLISHED_CE_UCC,true,false,Deductions for Social Security,,,,
810101,PUBLISHED_CE_UCC,true,false,Purchase price of property (owned home),,,,
810102,PUBLISHED_CE_UCC,true,false,Purchase price of property (owned vacation),,,,
810301,PUBLISHED_CE_UCC,true,false,Closing costs purchase of property (owned home),,,,
810302,PUBLISHED_CE_UCC,true,false,Closing costs on purchase of property (owned vacation),,,,
820101,PUBLISHED_CE_UCC,true,false,Sale price of property or trade-in amount (owned home),,,,
820102,PUBLISHED_CE_UCC,true,false,Sale price of property or trade-in amount (owned vacation),,,,
820202,PUBLISHED_CE_UCC,true,false,Mortgage principal held after sale of real estate (owned vacation),,,,
820301,PUBLISHED_CE_UCC,true,false,Total expenses in sale of property (owned home),,,,
820302,PUBLISHED_CE_UCC,true,false,Total expenses in sale of property (owned vacation),,,,
830101,PUBLISHED_CE_UCC,true,false,Special lump sum mortgage payment (owned home),,,,
830102,PUBLISHED_CE_UCC,true,false,Special lump sum mortgage payment (owned vacation),,,,
830111,PUBLISHED_CE_UCC,true,false,Late fee mortgage pay (owned home),,,,
830112,PUBLISHED_CE_UCC,true,false,Late fee mortgage pay (owned vacation),,,,
830201,PUBLISHED_CE_UCC,true,false,Reduction of mortgage principal (owned home),,,,
830202,PUBLISHED_CE_UCC,true,false,Reduction of mortgage principal (owned vacation),,,,
830203,PUBLISHED_CE_UCC,true,false,"Reduction of mortgage principal, home equity loan (owned home)",,,,
830204,PUBLISHED_CE_UCC,true,false,"Reduction mortgage principal, home equity loan (owned vacation)",,,,
830301,PUBLISHED_CE_UCC,true,false,Original loan amount (mortgage obtained during interview quarter) (owned home),,,,
830302,PUBLISHED_CE_UCC,true,false,Original loan amount (mortgage obtained during interview quarter) (owned vacation),,,,
830303,PUBLISHED_CE_UCC,true,false,"Original loan amount, home equity loan (loan obtained during interview quarter) (owned home)",,,,
830304,PUBLISHED_CE_UCC,true,false,"Original loan amount, home equity loan (loan obtained during interview quarter) (owned vacation)",,,,
840101,PUBLISHED_CE_UCC,true,false,Special assessments (owned home),,,,
840102,PUBLISHED_CE_UCC,true,false,Special assessments (owned vacation),,,,
850100,PUBLISHED_CE_UCC,true,false,Reduction of vehicle loan principal,,,,
850200,PUBLISHED_CE_UCC,true,false,Vehicle principal balance (loan obtained during interview quarter),,,,
850300,PUBLISHED_CE_UCC,true,false,Other vehicle finance charges,,,,
860100,PUBLISHED_CE_UCC,true,false,Sale of automobiles,,,,
860200,PUBLISHED_CE_UCC,true,false,"Sale of trucks, including vans",,,,
860301,PUBLISHED_CE_UCC,true,false,Sale of motor camper,,,,
860302,PUBLISHED_CE_UCC,true,false,Sale of other vehicles,,,,
860400,PUBLISHED_CE_UCC,true,false,Sale of trailer type and other attachable campers,,,,
860405,DIRECT_CONCORDANCE_UCC,true,true,Sale of campers and motor homes,Disp Camp/Motor Home/RV,TA090,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,I
860500,PUBLISHED_CE_UCC,true,false,Sale of motorcycles,,,,
860600,PUBLISHED_CE_UCC,true,false,"Sale of boats, with motors",,,,
860700,PUBLISHED_CE_UCC,true,false,"Sale of boats, without motors and boat trailers",,,,
860701,DIRECT_CONCORDANCE_UCC,true,true,Sale of trailers and boats,Disp Rrailer/Boat,RC011,RECREATION,I
860800,PUBLISHED_CE_UCC,true,false,Sale of aircraft,,,,
880110,PUBLISHED_CE_UCC,true,false,"Interest paid, home equity line of credit",,,,
880120,PUBLISHED_CE_UCC,true,false,"Principal paid, home equity line of credit (owned home)",,,,
880210,PUBLISHED_CE_UCC,true,false,"Interest paid, home equity line of credit (other property)",,,,
880220,PUBLISHED_CE_UCC,true,false,"Principal paid, home equity line of credit (other property)",,,,
880310,PUBLISHED_CE_UCC,true,false,"Interest paid, home equity line of credit",,,,
880320,PUBLISHED_CE_UCC,true,false,"Principal paid, home equity line of credit (owned vacation)",,,,
900000,PUBLISHED_CE_UCC,true,false,Wages and salaries,,,,
900002,PUBLISHED_CE_UCC,true,false,Occupational expenses,,,,
900010,PUBLISHED_CE_UCC,true,false,Net business income,,,,
900020,PUBLISHED_CE_UCC,true,false,Net farm income,,,,
900030,PUBLISHED_CE_UCC,true,false,Social Security and railroad retirement income,,,,
900040,PUBLISHED_CE_UCC,true,false,Pensions and annuities,,,,
900050,PUBLISHED_CE_UCC,true,false,"Dividends, royalties, estates, trusts",,,,
900060,PUBLISHED_CE_UCC,true,false,Roomer and boarder income,,,,
900070,PUBLISHED_CE_UCC,true,false,Other rental income,,,,
900080,PUBLISHED_CE_UCC,true,false,Interest,,,,
900090,PUBLISHED_CE_UCC,true,false,Supplemental Security Income,,,,
900100,PUBLISHED_CE_UCC,true,false,Unemployment compensation,,,,
900110,PUBLISHED_CE_UCC,true,false,Workers'' compensation and veterans'' benefits,,,,
900120,PUBLISHED_CE_UCC,true,false,Public assistance,,,,
900131,PUBLISHED_CE_UCC,true,false,Child support payments,,,,
900132,PUBLISHED_CE_UCC,true,false,Other regular contributions including alimony,,,,
900140,PUBLISHED_CE_UCC,true,false,Other income,,,,
900150,PUBLISHED_CE_UCC,true,false,Supplementary Nutrition Assistance Program (SNAP),,,,
900160,PUBLISHED_CE_UCC,true,false,Self-employment income,,,,
900170,PUBLISHED_CE_UCC,true,false,"Retirement, survivors, and disability income",,,,
900180,PUBLISHED_CE_UCC,true,false,Interest and dividends,,,,
900190,PUBLISHED_CE_UCC,true,false,Net room/rental income,,,,
900200,PUBLISHED_CE_UCC,true,false,"Royalty, estate, and trust income",,,,
900210,PUBLISHED_CE_UCC,true,false,Other regular income,,,,
900220,PUBLISHED_CE_UCC,true,false,Lump sum payment received,,,,
910000,PUBLISHED_CE_UCC,true,false,Lump sum receipts,,,,
910010,PUBLISHED_CE_UCC,true,false,"Money from sale of household furnishings, etc.",,,,
910020,PUBLISHED_CE_UCC,true,false,Refund from overpayment on Social Security,,,,
910030,PUBLISHED_CE_UCC,true,false,Refunds from insurance policies,,,,
910040,PUBLISHED_CE_UCC,true,false,Refunds from property taxes,,,,
910041,PUBLISHED_CE_UCC,true,false,Lump sum child support payment,,,,
910042,PUBLISHED_CE_UCC,true,false,Monthly transit subsidy,,,,
910050,PUBLISHED_CE_UCC,true,false,Estimated monthly rental value of owned home,,,,
910101,PUBLISHED_CE_UCC,true,false,Estimated monthly rental value of vacation home not available for rent,,,,
910102,PUBLISHED_CE_UCC,true,false,Estimated monthly rental value of vacation home available for rent,,,,
910103,PUBLISHED_CE_UCC,true,false,Estimated annual rental value of timeshare,,,,
910104,CPI_ADJUSTED_PUMD_UCC,false,true,,Rental Equivalence Of Owned Home,HC011,SHELTER,I
910105,CPI_ADJUSTED_PUMD_UCC,false,true,,Rent Equiv Vac Home Not Avail Rnt,HC090,SHELTER,I
910106,CPI_ADJUSTED_PUMD_UCC,false,true,,Rent Equiv Vac Home Avail For Rnt,HC090,SHELTER,I
910107,CPI_ADJUSTED_PUMD_UCC,false,true,,Rental Equivalence For Timeshares,HC090,SHELTER,I
920010,PUBLISHED_CE_UCC,true,false,Market value of all savings accounts,,,,
920020,PUBLISHED_CE_UCC,true,false,Market value of all checking accounts,,,,
920030,PUBLISHED_CE_UCC,true,false,Market value of all U.S. savings bonds,,,,
920040,PUBLISHED_CE_UCC,true,false,Market value of all securities,,,,
920050,PUBLISHED_CE_UCC,true,false,Educational savings account,,,,
950001,PUBLISHED_CE_UCC,true,false,Federal income tax refunds,,,,
950002,PUBLISHED_CE_UCC,true,false,Federal income tax deducted,,,,
950003,PUBLISHED_CE_UCC,true,false,Additional federal income tax paid,,,,
950004,PUBLISHED_CE_UCC,true,false,Federal income tax (imputed),,,,
950011,PUBLISHED_CE_UCC,true,false,State and local income tax refunds,,,,
950012,PUBLISHED_CE_UCC,true,false,State and local income tax deducted,,,,
950013,PUBLISHED_CE_UCC,true,false,Additional state and local income tax paid,,,,
950014,PUBLISHED_CE_UCC,true,false,State and local income taxes (imputed),,,,
950021,PUBLISHED_CE_UCC,true,false,Other taxes,,,,
950022,PUBLISHED_CE_UCC,true,false,Personal property taxes,,,,
950023,PUBLISHED_CE_UCC,true,false,Other tax refunds,,,,
950024,PUBLISHED_CE_UCC,true,false,Vehicle personal property taxes,,,,
950040,PUBLISHED_CE_UCC,true,false,Stimulus payment,,,,
980010,PUBLISHED_CE_UCC,true,false,Number of People in CU,,,,
980020,PUBLISHED_CE_UCC,true,false,Age of reference person,,,,
980030,PUBLISHED_CE_UCC,true,false,Number of Earners,,,,
980040,PUBLISHED_CE_UCC,true,false,Vehicles (owned),,,,
980050,PUBLISHED_CE_UCC,true,false,Number of Children under 18,,,,
980060,PUBLISHED_CE_UCC,true,false,Adults 65 and older,,,,
980070,PUBLISHED_CE_UCC,true,false,"Income After Taxes (unimputed), not including meals/rent as pay (2010-2013)",,,,
980071,PUBLISHED_CE_UCC,true,false,"Income after taxes, not including meals/rent as pay",,,,
980210,PUBLISHED_CE_UCC,true,false,Percent Men reference persons,,,,
980220,PUBLISHED_CE_UCC,true,false,Percent Women reference persons,,,,
980230,PUBLISHED_CE_UCC,true,false,Percent Homeowner with mortgage,,,,
980240,PUBLISHED_CE_UCC,true,false,Percent Homeowner without mortgage,,,,
980260,PUBLISHED_CE_UCC,true,false,Percent Renter,,,,
980270,PUBLISHED_CE_UCC,true,false,Percent Black or African American,,,,
980281,PUBLISHED_CE_UCC,true,false,White,,,,
980282,PUBLISHED_CE_UCC,true,false,Asian,,,,
980283,PUBLISHED_CE_UCC,true,false,All other races not including Black or African-American,,,,
980285,PUBLISHED_CE_UCC,true,false,Percent Hispanic or Latino,,,,
980286,PUBLISHED_CE_UCC,true,false,Percent Not Hispanic or Latino,,,,
980290,PUBLISHED_CE_UCC,true,false,Percent Elementary (1-8),,,,
980300,PUBLISHED_CE_UCC,true,false,Percent High school (9-12),,,,
980310,PUBLISHED_CE_UCC,true,false,Percent College,,,,
