ucc,population,ucc_label,ce_stub_parent,domain_label,provenance_class,source_class,amount_source,pumd_membership,pumd_quantitative_usability,cpi_adjustment_status,concordance_elis,dmi_node,m1_mapping_status,source_amount_millions,source_amount_status,source_amount_rse_pct,source_amount_high_rse_flag,governing_rule_id,governing_registry_artifact_id,rule_type,review_status,canonical_rule_state,ucc_rule_role,proposed_track_a_status,effective_track_a_status,rule_blocker_kind,predecessor_rule_id,pending_rule_effect_on_amount,track_a_disposition,retained_amount,excluded_amount,removed_for_replacement_amount,replacement_amount,transformed_amount,pending_amount,open_amount,withheld_amount,replacement_group_id,replacement_role,normalization_state,note
510901,Q2,Truck finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,4535.000000,OBSERVED,8.970000,false,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,4535.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510901,Q3,Truck finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,7103.000000,OBSERVED,6.610000,false,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,7103.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510901,Q4,Truck finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,12503.000000,OBSERVED,6.360000,false,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,12503.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510901,Q5,Truck finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,14244.000000,OBSERVED,5.580000,false,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,14244.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510902,ALL_CU,Motorcycle and plane finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,471.000000,OBSERVED,25.490000,true,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,471.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510902,Q1,Motorcycle and plane finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,10.000000,OBSERVED,71.700000,true,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,10.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510902,Q2,Motorcycle and plane finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,35.000000,OBSERVED,56.200000,true,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,35.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510902,Q3,Motorcycle and plane finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,83.000000,OBSERVED,30.790000,true,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,83.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510902,Q4,Motorcycle and plane finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,129.000000,OBSERVED,31.170000,true,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,129.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
510902,Q5,Motorcycle and plane finance charges,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,214.000000,OBSERVED,53.080000,true,OS_CPI_VEHICLE_FINANCE_CHARGES_v0_1,CE_CPI_SCOPE_RULES_V0_3,EXCLUDE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,OUT_OF_SCOPE,OUT_OF_SCOPE,,,NOT_APPLICABLE,EXCLUDED,,214.000000,,,,,,,,NOT_APPLICABLE,EXCLUDED_FROM_BASIS,
520110,ALL_CU,State and local vehicle registration,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,20114.000000,OBSERVED,5.690000,false,TR_VEHICLE_REGISTRATION_FEES_v0_1,CE_CPI_SCOPE_RULES_V0_3,COMBINE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,TRANSFORMED,TRANSFORMED,,,NOT_APPLICABLE,TRANSFORMED,,,,,20114.000000,,,,,NOT_APPLICABLE,ELIGIBLE,
520110,Q1,State and local vehicle registration,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,1689.000000,OBSERVED,9.540000,false,TR_VEHICLE_REGISTRATION_FEES_v0_1,CE_CPI_SCOPE_RULES_V0_3,COMBINE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,TRANSFORMED,TRANSFORMED,,,NOT_APPLICABLE,TRANSFORMED,,,,,1689.000000,,,,,NOT_APPLICABLE,ELIGIBLE,
520110,Q2,State and local vehicle registration,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,2730.000000,OBSERVED,8.410000,false,TR_VEHICLE_REGISTRATION_FEES_v0_1,CE_CPI_SCOPE_RULES_V0_3,COMBINE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,TRANSFORMED,TRANSFORMED,,,NOT_APPLICABLE,TRANSFORMED,,,,,2730.000000,,,,,NOT_APPLICABLE,ELIGIBLE,
520110,Q3,State and local vehicle registration,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,3726.000000,OBSERVED,9.140000,false,TR_VEHICLE_REGISTRATION_FEES_v0_1,CE_CPI_SCOPE_RULES_V0_3,COMBINE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,TRANSFORMED,TRANSFORMED,,,NOT_APPLICABLE,TRANSFORMED,,,,,3726.000000,,,,,NOT_APPLICABLE,ELIGIBLE,
520110,Q4,State and local vehicle registration,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,4953.000000,OBSERVED,7.570000,false,TR_VEHICLE_REGISTRATION_FEES_v0_1,CE_CPI_SCOPE_RULES_V0_3,COMBINE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,TRANSFORMED,TRANSFORMED,,,NOT_APPLICABLE,TRANSFORMED,,,,,4953.000000,,,,,NOT_APPLICABLE,ELIGIBLE,
520110,Q5,State and local vehicle registration,TRANS,Transportation,PUBLISHED_CE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,,,UNRESOLVED,7016.000000,OBSERVED,9.960000,false,TR_VEHICLE_REGISTRATION_FEES_v0_1,CE_CPI_SCOPE_RULES_V0_3,COMBINE,ACCEPTED,CURRENT_EFFECTIVE,SOURCE,TRANSFORMED,TRANSFORMED,,,NOT_APPLICABLE,TRANSFORMED,,,,,7016.000000,,,,,NOT_APPLICABLE,ELIGIBLE,
520310,ALL_CU,Drivers' licenses,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF011,TRANSPORT_SERVICES,DIRECT,1664.000000,OBSERVED,5.690000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1664.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520310,Q1,Drivers' licenses,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF011,TRANSPORT_SERVICES,DIRECT,185.000000,OBSERVED,10.740000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,185.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520310,Q2,Drivers' licenses,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF011,TRANSPORT_SERVICES,DIRECT,273.000000,OBSERVED,11.560000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,273.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520310,Q3,Drivers' licenses,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF011,TRANSPORT_SERVICES,DIRECT,334.000000,OBSERVED,10.860000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,334.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520310,Q4,Drivers' licenses,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF011,TRANSPORT_SERVICES,DIRECT,357.000000,OBSERVED,10.600000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,357.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520310,Q5,Drivers' licenses,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF011,TRANSPORT_SERVICES,DIRECT,515.000000,OBSERVED,10.360000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,515.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520410,ALL_CU,Vehicle inspections,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TD021,TRANSPORT_SERVICES,DIRECT,1916.000000,OBSERVED,8.310000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1916.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520410,Q1,Vehicle inspections,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TD021,TRANSPORT_SERVICES,DIRECT,175.000000,OBSERVED,14.100000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,175.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520410,Q2,Vehicle inspections,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TD021,TRANSPORT_SERVICES,DIRECT,324.000000,OBSERVED,16.000000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,324.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520410,Q3,Vehicle inspections,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TD021,TRANSPORT_SERVICES,DIRECT,334.000000,OBSERVED,11.480000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,334.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520410,Q4,Vehicle inspections,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TD021,TRANSPORT_SERVICES,DIRECT,483.000000,OBSERVED,12.380000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,483.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520410,Q5,Vehicle inspections,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TD021,TRANSPORT_SERVICES,DIRECT,601.000000,OBSERVED,8.550000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,601.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520516,ALL_CU,Auto/truck rental,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,15282.000000,OBSERVED,6.330000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,15282.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520516,Q1,Auto/truck rental,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,1068.000000,OBSERVED,19.900000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1068.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520516,Q2,Auto/truck rental,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,1123.000000,OBSERVED,14.810000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1123.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520516,Q3,Auto/truck rental,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,2216.000000,OBSERVED,22.180000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2216.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520516,Q4,Auto/truck rental,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,4194.000000,OBSERVED,12.480000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,4194.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520516,Q5,Auto/truck rental,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,6682.000000,OBSERVED,8.330000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,6682.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520517,ALL_CU,Auto/truck rental on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,725.000000,OBSERVED,16.360000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,725.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520517,Q1,Auto/truck rental on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,45.000000,OBSERVED,67.310000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,45.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520517,Q2,Auto/truck rental on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,77.000000,OBSERVED,65.350000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,77.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520517,Q3,Auto/truck rental on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,112.000000,OBSERVED,34.540000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,112.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520517,Q4,Auto/truck rental on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,116.000000,OBSERVED,31.970000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,116.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520517,Q5,Auto/truck rental on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TA041,TRANSPORT_SERVICES,DIRECT,375.000000,OBSERVED,20.820000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,375.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520531,ALL_CU,"Parking fees in home city, excluding residence",TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,6077.000000,OBSERVED,8.660000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,6077.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520531,Q1,"Parking fees in home city, excluding residence",TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,487.000000,OBSERVED,30.060000,true,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,487.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520531,Q2,"Parking fees in home city, excluding residence",TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,536.000000,OBSERVED,17.800000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,536.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520531,Q3,"Parking fees in home city, excluding residence",TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,698.000000,OBSERVED,12.710000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,698.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520531,Q4,"Parking fees in home city, excluding residence",TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,1760.000000,OBSERVED,17.480000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1760.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520531,Q5,"Parking fees in home city, excluding residence",TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,2597.000000,OBSERVED,11.000000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,2597.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520532,ALL_CU,Parking fees on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,1796.000000,OBSERVED,7.520000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,1796.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520532,Q1,Parking fees on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,68.000000,OBSERVED,20.000000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,68.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520532,Q2,Parking fees on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,142.000000,OBSERVED,19.660000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,142.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520532,Q3,Parking fees on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,316.000000,OBSERVED,18.170000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,316.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520532,Q4,Parking fees on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,468.000000,OBSERVED,10.430000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,468.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
520532,Q5,Parking fees on out of town trips,TRANS,Transportation,DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_BASIS,LABSTAT_PUBLISHED,NOT_VERIFIED,NOT_ESTABLISHED,UNKNOWN,TF031,TRANSPORT_SERVICES,DIRECT,802.000000,OBSERVED,13.140000,false,,,,,NOT_APPLICABLE,UNCLAIMED,,,,,NOT_APPLICABLE,RETAINED,802.000000,,,,,,,,,NOT_APPLICABLE,ELIGIBLE,
