ucc,status,exclusion_reason,provenance_class,ce_source,dmi_node,all_cu_published_mean,magnitude_stratum,annualization_factor
550330,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
550340,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
550350,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
550410,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
560110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
560210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
560310,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
560330,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
560400,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
560410,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
560420,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
570111,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
570220,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
570230,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,MEDICAL_CARE,,,1
570240,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
570901,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
570902,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,MEDICAL_CARE,,,
570903,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580111,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580112,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580113,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580114,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580115,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580116,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580311,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580312,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580400,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580401,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580402,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580411,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580412,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580421,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580422,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580431,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580432,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580441,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580442,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580901,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580903,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580904,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580905,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580906,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
580907,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,MEDICAL_CARE,,,1
580908,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
580909,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
580910,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
590110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
590210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
590220,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
590230,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
590310,EXCLUDED,ABSENT_FROM_INTEGRATED_STUB,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
590410,EXCLUDED,ABSENT_FROM_INTEGRATED_STUB,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
590900,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
600110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600121,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600122,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600132,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600133,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600141,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
600142,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600151,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,,,,1
600153,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,
600210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600310,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600311,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,,,1
600315,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
600410,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,1
600420,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,1
600430,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600901,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600902,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
600903,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,EDUCATION_COMMUNICATION,,,
610110,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,1
610120,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
610130,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
610140,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
610210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
610220,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
610230,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
610310,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
610320,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
610900,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
610901,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
610902,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
610903,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
620111,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620112,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
620113,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
620114,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_SERVICES,19.0,MEDIUM,1
620115,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620121,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,1
620122,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620211,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
620212,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620213,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620214,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
620215,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620216,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620221,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620222,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620310,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620320,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620330,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620410,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620420,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,1
620510,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,D,RECREATION,,,
620610,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,D,RECREATION,,,
620710,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,D,RECREATION,,,
620810,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,D,RECREATION,,,
620903,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620904,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620905,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620906,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620908,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620909,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
620910,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,,,,1
620912,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
620913,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,
620915,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,CONCORDANCE_ONLY_UCC,D,RECREATION,,,
620916,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
620917,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620918,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
620919,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
620921,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
620922,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
620924,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,TRANSPORT_COMMODITIES_EX_MOTOR_FUEL,,,1
620925,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
620926,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
620930,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,RECREATION,,,1
630110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
630210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
630220,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
630900,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
640110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
640119,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
640120,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
640130,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
640210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
640219,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
640220,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
640310,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
640410,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
640420,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
640430,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
650310,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
650900,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
660000,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660001,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
660110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660115,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660215,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660410,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660415,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660901,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660902,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660903,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660905,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
660906,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
670110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
670210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
670310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
670320,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,470.0,LARGE,1
670410,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
670901,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
670902,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
670903,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
671000,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
680110,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680140,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680210,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680220,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680310,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
680320,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,FOOD,,,1
680901,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680902,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680903,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,OTHER_GOODS_SERVICES,,,
680904,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,OTHER_GOODS_SERVICES,,,1
680905,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
690111,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,178.0,LARGE,1
690112,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
690113,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,8.0,SMALL,1
690114,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,698.0,LARGE,1
690115,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
690116,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,4.0,SMALL,1
690117,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,4.0,SMALL,1
690118,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
690119,EXCLUDED,INTEGRATED_STUB_SURVEY_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,28.0,,1
690120,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,EDUCATION_COMMUNICATION,28.0,,1
690210,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
690230,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,3.0,SMALL,1
690241,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
690242,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
690243,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
690244,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,3.0,SMALL,1
690245,INCLUDED_IN_CONFIRMATION,,DIRECT_CONCORDANCE_UCC,I,HOUSEHOLD_FURNISHINGS_OPERATIONS,12.0,SMALL,1
690310,EXCLUDED,BLANK_PUBLISHED_MEAN,DIRECT_CONCORDANCE_UCC,I,EDUCATION_COMMUNICATION,,,1
690320,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
690330,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
690340,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
690350,EXCLUDED,INCOMPLETE_LB01_PUBLICATION,DIRECT_CONCORDANCE_UCC,I,RECREATION,,,1
700110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
710110,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
790420,EXCLUDED,CE_SOURCE_NOT_INTERVIEW,DIRECT_CONCORDANCE_UCC,D,ALCOHOLIC_BEVERAGES,279.0,,
790430,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,
790600,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790610,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790611,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790620,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790630,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790640,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790690,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,3.0,,1
790710,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790730,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790810,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790830,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,-1
790910,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
790915,EXCLUDED,NOT_DIRECT_CONCORDANCE_UCC,PUBLISHED_CE_UCC,,,,,1
